poi_id,category,name,long,lat
2447,Celcom,Celcom @ Dataran Pahlawan Megamall,102.2505060000,2.1904230000
10285,Bank,Pejabat Cawangan Tabung Haji Kota Belud,116.4472680000,6.3646910000
9728,Bank,Atm - Bank Islam Uia Gombak,101.7332840000,3.2519200000
10397,Bank,Maybank Islamic Al-idrus Kuching,110.3317730000,1.5535700000
14036,Hotel,Tune Hotel - Kulim,100.5461260000,5.3845490000
138,Mall,Prangin Mall,100.3313650000,5.4148340000
3562,Petrol_station,Shell Taman Yayasan,102.7893590000,2.5482620000
11737,Restaurant,Yik Kee Restaurant,102.0346990000,3.4137590000
11956,Restaurant,Kfc Silibin,101.0618560000,4.6093230000
7371,Convenience_store,Giant @ Tuaran Road,116.1133670000,5.9928640000
16525,Stadium,Boxxtomoi Muaythai Stadium,100.4666230000,5.4004350000
273,Putra LRT,Bangsar,101.6789400000,3.1274900000
12418,Restaurant,Restaurant Agra Taj Mahal,100.4962030000,5.6606900000
391,Petrol_station,PETRONAS - Chendering,103.1855700000,5.2423590000
16166,Cafe,Killiney Kopitiam Shah Alam,101.5449950000,3.0915310000
16259,Cafe,Tops Thai Tomyam Coffee House,100.7404740000,4.8529730000
10362,Bank,Ambank Pulau Tikus,100.3104080000,5.4326870000
3116,Petrol_station,Shell Kubang Semang,100.4647510000,5.3944500000
8912,Bank,Hong Leong Bank @ Krokop,113.9955590000,4.3327500000
5326,Convenience_store,Syarikat Abdul Majeed,103.1429500000,5.3295780000
16794,Pet_store,Q Q Pet House,114.0145230000,4.4465930000
4343,Petrol_station,Petron Jalan Pantai Kota Kinabalu,116.0769970000,5.9856540000
1443,Petrol_station,"PETRONAS - Kuala Pilah, Ampangan Tinggi - New",102.2261190000,2.7360360000
12816,Hotel,Gem Beach Resort,103.0347420000,5.4624260000
4128,Petrol_station,Petron,102.5424220000,2.2709660000
416,Petrol_station,Petronas Melor,102.2947430000,5.9700000000
8174,Electronics_store,Senheng Electric (KL) Sdn. Bhd.,101.4894770000,3.0694290000
7345,Convenience_store,Giant Superstore Viva Home,101.7195180000,3.1230870000
8811,Bank,CIMB Bank Jerteh,102.5068600000,5.7390640000
16274,Cafe,Thai Pan Delights,101.6870500000,3.0892670000
10635,Restaurant,Warong Norazila Kuala Ibai,103.1685000000,5.2856270000
3389,Petrol_station,Shell,101.9458510000,2.7169800000
10892,Restaurant,Oversea Restaurant Jalan Seenivasagam,101.0869720000,4.5976750000
11209,Restaurant,Capital Restaurant,113.0448360000,3.1696190000
8735,Bank,Bank Simpanan Nasional @ Kuala Terengganu,103.1362990000,5.3337970000
4932,Petrol_station,BHPetrol,101.6715900000,3.0739900000
12825,Hotel,Ming Star Hotel,103.1484910000,5.3320850000
519,Petrol_station,Petronas Piasau,114.0102890000,4.4369020000
3653,Petrol_station,Shell,101.9117660000,3.5216080000
12670,Restaurant,5 Fingers Crunchy Chicken,118.0720880000,5.8534380000
10182,Bank,Bangunan Umno,103.4219220000,4.7718980000
139,Mall,Giant Hypermarket,100.2842820000,5.3206900000
15882,Cafe,Kapitan's,100.3076650000,5.3339570000
2561,Celcom,Celcom @ KTSRL Enterprise,101.9713240000,2.6855420000
2760,Affluent Area,Desa ParkCity,101.6319984000,3.1853200000
1546,Petrol_station,Petronas Oil Station,118.0783400000,5.8151340000
3859,Petrol_station,Shell Taman Chung Hua,110.3694650000,1.5394990000
6030,Convenience_store,7-Eleven,100.6616200000,4.2005350000
7669,Pharmacy,Guardian,100.5075700000,5.6770500000
5382,Convenience_store,Arena Digital Solutions,102.3215610000,6.1736820000
11361,Restaurant,Restoran Satay Zul,103.3402030000,3.8171180000
1159,Petrol_station,Petronas Bagan Nakhoda Omar,100.8860060000,3.7718690000
4644,Petrol_station,Caltex Kuala Kurau,100.4297100000,5.0139540000
13719,Hotel,Sheraton Labuan Hotel,115.2475160000,5.2756520000
5346,Convenience_store,"7-eleven @ Jalan Dataran, Ketereh",102.2495050000,5.9579040000
6408,Convenience_store,7-Eleven,101.8268900000,2.9764800000
7503,Pharmacy,Watson,100.5351140000,5.0132310000
17063,Pet_store,San Sui Aquarium & Trading,103.4199929000,4.2202930000
3408,Petrol_station,Shell,101.4677790000,2.9085830000
15588,Cafe,Kiosk No 7 Kafetaria Pelajar KK4 UMP,103.3005930000,3.8276080000
10825,Restaurant,Kenny Rogers @ Bintang Megamall,114.0021070000,4.4043010000
4222,Petrol_station,Petron,103.9035220000,1.4882350000
6586,Convenience_store,MyNEWS.com @ Tesco Station 18,101.0682460000,4.5446830000
3332,Petrol_station,Shell Taman Cempaka Batu Pahat,102.9741390000,1.8668380000
5712,Convenience_store,"7-eleven @ Jalan Rogayah, Penggaram Batu Pahat",102.9257480000,1.8524940000
15843,Cafe,Secret Recipe Taman Sri Gombak,101.6984100000,3.2374000000
14091,Hotel,Hotel Sri Petaling Kuala Lumpur,101.6900520000,3.0685870000
12408,Restaurant,Restoran Ganu Kite,116.2332640000,6.1754760000
16838,Pet_store,Kitty City,100.4797509000,5.2798929000
9988,Bank,Bank Of Commerce (L) Ltd.,115.2493070000,5.2764090000
13952,Hotel,Hotel Pristine,101.5771360000,3.3205680000
7073,Convenience_store,Tesco Penang,100.3159140000,5.3775950000
14569,Hotel,Chalet PNK Rompin,103.4802250000,2.8003980000
9124,Bank,Maybank,102.2457110000,2.2056380000
13434,Hotel,Royal Hotel,113.0433290000,3.1707880000
11831,Restaurant,Oriental Pavilion,101.6371230000,3.1103940000
8150,Electronics_store,SenHeng Electrical (KL) Sdn Bhd,101.7537450000,2.9600870000
2607,Celcom,Celcom @ Galaxy Cellular & Games Station,115.1935260000,5.2853810000
774,Petrol_station,Petronas Jln Mengkibol,103.3208850000,2.0138050000
6813,Convenience_store,PASARAYA BORONG SAKAN PARIT RAJA,103.1030190000,1.8627780000
9193,Bank,Cimb,103.3198000000,2.0392800000
13770,Hotel,Acbe Hotel,102.3959850000,2.8078760000
9841,Bank,Atm - Maybank Agilent Technologies,100.3019110000,5.3224080000
13475,Hotel,Pearl Garden,113.0844800000,3.1809300000
14750,Hotel,SUNFLOWER EXPRESS HOTEL,103.3914320000,1.4863700000
1838,Digi,Digi Sdn. Bhd.,118.0670870000,5.8584910000
16568,Stadium,Stadium Perbadanan Pasir Gudang,103.8991790000,1.4616510000
2204,Maxis,Maxis - Star Line Enterprise,110.3357950000,1.5091430000
14675,Hotel,Tuaran Hotel,116.2348340000,6.1685610000
5177,Petrol_station,Bhpetrol Jalan Batu Tiga Lama Shah Alam,101.5475550000,3.0398920000
6323,Convenience_store,Pasar Mini Rapat Ria,101.1169660000,4.5726550000
12066,Restaurant,Mare Blu Italian Restaurant,99.6820380000,6.3681290000
3360,Petrol_station,Shell,103.7613700000,1.4651000000
6208,Convenience_store,7-11 Taman Molek,103.7915750000,1.5274300000
14222,Hotel,Sea View Resort Pangkor Island,100.5587730000,4.2087960000
3310,Petrol_station,Shell,103.7246650000,1.5226980000
9678,Bank,Agrobank Sungai Besar,100.9841510000,3.6730210000
230,Monorail,Monorail Station Chow Kit,101.6984230000,3.1673950000
14336,Hotel,White Lodge Chalet Langkawi,99.7312810000,6.2862200000
313,Petrol_station,Petronas,101.7370100000,3.1725800000
3893,Petrol_station,Petron,101.7855430000,2.9992940000
7801,Pharmacy,Guardian,102.2825100000,2.2343400000
3872,Petrol_station,Shell,118.1194860000,5.8410510000
6451,Convenience_store,7-Eleven,101.5992480000,3.0576610000
11622,Restaurant,Tien Tien Lai Restaurant,101.2868050000,4.1058060000
12244,Restaurant,Dragon-i Restaurant @ Cheras Leisure Mall,101.7415260000,3.0900630000
3866,Petrol_station,Central Shell Service,110.2673540000,1.5092960000
9637,Bank,Agrobank Jasin,102.4300300000,2.3119260000
4679,Petrol_station,Caltex Kubang Rotan,100.3185510000,6.1468320000
3608,Petrol_station,Shell,101.2891410000,4.1791850000
6492,Convenience_store,Uni Like Mini Market,110.3281570000,1.5416510000
4399,Petrol_station,Petron Jalan Ketari,101.9113820000,3.5219250000
16382,Amusement_park,Taman Air Splash,102.2416550000,6.1123760000
2110,Maxis,Y Entreprise (Maxis),116.1284660000,6.0351440000
13615,Hotel,KK Waterfront Hotel,116.0709510000,5.9791250000
10713,Restaurant,Pizza Hut,102.2415080000,6.1176180000
2216,Celcom,Celcom,101.6035460000,3.0989600000
10716,Restaurant,Burger Kukus Bakar Nu'man,102.2426530000,5.9211160000
10449,Bank,Edaran Otomobil Nasional Berhad,110.3649840000,1.5175320000
877,Petrol_station,Petronas,103.9267940000,1.4911010000
5545,Convenience_store,7-Eleven,100.9906960000,4.4212760000
16537,Stadium,Mini Stadium Bagan Serai,100.5333840000,5.0156260000
12357,Restaurant,KFC @ Taman Pelangi Semenyih,101.8563540000,2.9305160000
1547,Petrol_station,PETRONAS - Sandakan (Jalan Utara Sandakan),118.0847220000,5.8578080000
12343,Restaurant,Kamal Ahmad Reutaurant,101.9645830000,4.8817760000
2432,Celcom,Celcom @ Jalan Pahlawan,111.8423190000,2.3007380000
13948,Hotel,Smile Hotel Selayang Point,101.6502210000,3.2413540000
2012,Maxis,Maxis @ Asiatel Technology Sdn. Bhd.,102.5573490000,2.2723800000
12776,Hotel,Grace Inn,117.8910670000,4.2467070000
11129,Restaurant,Johor Bahru City Square,103.7638480000,1.4615140000
16646,Stadium,Hockey Stadium,118.0482690000,5.8486260000
384,Petrol_station,PETRONAS - Tok Jiring - New,103.0912580000,5.3469040000
9992,Bank,Oversea-Chinese Banking Corporation Limited,115.2493070000,5.2764090000
16054,Cafe,Starbucks Coffee Langkawi International Airport,99.7316390000,6.3424180000
851,Petrol_station,"PETRONAS - Simpang Kanan 1, Batu Pahat",102.9655270000,1.8637020000
14625,Hotel,Hotel Rasah Seremban,101.9418270000,2.7102140000
9436,Bank,Affin,103.4239370000,4.2333190000
6108,Convenience_store,"7-eleven @ Jalan Jati Utama 2, Batangkali",101.6386990000,3.4685550000
15444,Cafe,Dagan Cafe,102.9631270000,1.8637850000
11945,Restaurant,Hana Restaurant & Catering,101.5457850000,3.4391330000
17332,Pet_store,Kingpets,101.4520993000,3.0491491000
12053,Restaurant,The Cliff Restaurant & Bar,99.7273970000,6.2873300000
8703,Bank,Affin Bank Tawau,117.8907830000,4.2461680000
8330,Electronics_store,Senheng Electric (M) Sdn. Bhd.,101.4269330000,3.0161130000
5475,Convenience_store,Shin Fatt Trading Co.,114.0186540000,4.4140620000
14195,Hotel,Maxims Genting Hotel,101.7951120000,3.4241390000
9309,Bank,Bank Muamalat Bintulu,113.0400630000,3.1729040000
4828,Petrol_station,Caltex Mantin,101.8920580000,2.8232730000
4255,Petrol_station,Petron Jalan Kelawei,100.3145830000,5.4320910000
16724,Pet_store,Candy Pet House,102.2640842000,6.1180503000
4964,Petrol_station,BHPetrol Jalan Maarof,101.6722400000,3.1338700000
771,Petrol_station,PETRONAS - Bandar Putra (Plot 4) (Bandar Putra 2),103.6276690000,1.6504870000
8194,Electronics_store,Senheng Electric (M) Sdn. Bhd.,102.2771930000,6.0995910000
6205,Convenience_store,7-11 Taman Bukit Kempas,103.6956650000,1.5271120000
1227,Petrol_station,Petronas,102.4445270000,3.4480000000
7514,Pharmacy,Watson's,103.3200000000,2.0397200000
6894,Convenience_store,99 Speed Mart @ Kampung Sungai Lang,101.5102810000,2.7903650000
13516,Hotel,"The youniQ Hotel, Kuala Lumpur International Airport",101.7243820000,2.8064980000
14526,Hotel,Teluk Iskandar Inn,103.8636700000,2.4061620000
12750,Hotel,Quality Hotel Shah Alam,101.5179460000,3.0728350000
16791,Pet_store,Golden Pets,114.0392902000,4.4522643000
8233,Electronics_store,Senheng Electric @ Jalan Lumut,101.0684400000,4.6076850000
11188,Restaurant,Muar Soup House ,102.5664400000,2.0454710000
7043,Convenience_store,Econsave Cash & Carry Sdn Bhd,100.6791240000,4.2099680000
4275,Petrol_station,Petron,101.6563640000,3.2555090000
11270,Restaurant,Azura Restoran,118.3305110000,5.0243740000
14400,Hotel,Homestay Teluk Intan,101.0403040000,4.0350690000
4453,Petrol_station,Caltex,101.7514860000,3.1396820000
5239,Convenience_store,7-Eleven Malaysia Sdn Bhd,101.7086430000,3.1429510000
6711,Convenience_store,Mydin,103.1661060000,5.2847210000
5581,Convenience_store,"7-eleven @ Taman Nakishah, Alor Setar",100.3881420000,6.1194650000
12838,Hotel,Hotel Alamanda,103.1390970000,5.3343900000
14305,Hotel,Homestay Kuantan,103.3153180000,3.8060920000
7211,Convenience_store,Giant,103.1016870000,5.3509070000
12241,Restaurant,T.G.I. Friday's,101.5852920000,3.0823550000
10252,Bank,Bank Rakyat Gua Musang,101.9644050000,4.8826090000
9082,Bank,Hong Leong Bank Jalan Kampung Nyabor,111.8267940000,2.2918520000
7276,Convenience_store,Giant,102.2219040000,2.4755420000
12477,Restaurant,Shangrilla Seafood,103.3910070000,1.4861470000
13264,Hotel,Gingerflower Boutique Hotel,102.2473420000,2.1949010000
16300,Cafe,d taverne,110.3562330000,1.5223170000
746,Petrol_station,Petronas,103.6479600000,1.5927000000
13958,Hotel,Rawang Budget Hotel,101.5792890000,3.3354690000
5334,Convenience_store,Kedai Runcit 58,103.1348420000,5.3350520000
2513,Celcom,Celcom - bobtele at Danga City Mall,103.7554500000,1.4741830000
13332,Hotel,Hotel Sayang Kulai,103.5751950000,1.6686870000
6732,Convenience_store,Mydin @ Kompleks Bukit Jambul,100.2909050000,5.3340690000
2020,Maxis,B Jaya Telecommunications (Hotlink Concept Store),102.1105490000,2.3529510000
4429,Petrol_station,Petron Perasu,102.0830380000,4.9087720000
14977,Cafe,Bread Basket Bangsar South,101.6617520000,3.1092100000
3014,Petrol_station,Shell,101.0705110000,4.6010860000
4081,Petrol_station,Petron Lbr Darul Aman,100.3666140000,6.1239190000
5555,Convenience_store,7-11 Taman Wira Mergong,100.3585910000,6.1431270000
9441,Bank,Bank Rakyat @ kemaman,103.4200790000,4.2279750000
17240,Pet_store,Hub Fatt Aquarium,103.1857366000,3.7444503000
5491,Convenience_store,"7-eleven @ Jalan Besar Jelapang, Ipoh",101.0637950000,4.6374360000
14092,Hotel,RentNow Apartments,101.6936580000,3.1677580000
6905,Convenience_store,99 Speed Mart @ Desa Coalfields,101.4907920000,3.2340870000
3770,Petrol_station,Shell,102.0970780000,4.9493760000
9403,Bank,Public Bank Jalan Beserah,103.3400420000,3.8274510000
5328,Convenience_store,D-Lima Convenience Shop,103.0847960000,5.4005630000
8937,Bank,Atm - Bank Rakyat Miri,113.9999430000,4.4050590000
9048,Bank,Maybank,100.3506300000,6.1284100000
5411,Convenience_store,7-11 Taman Bertam Indah,100.4361530000,5.5194700000
16269,Cafe,"OldTown White Coffee, Subang Avenue",101.5899210000,3.0825260000
17129,Pet_store,Gombak Pet Shop,101.7103760000,3.2429320000
6068,Convenience_store,Yew Fatt Mini Market,101.1399750000,4.3265950000
16861,Pet_store,Clairus Enterprise,100.3596143000,6.1040465000
5840,Convenience_store,7-Eleven Taman Putra Perdana,101.6181600000,2.9485700000
1209,Petrol_station,PETRONAS - Tanjung Malim - New,101.5180560000,3.6844440000
10582,Restaurant,Restoran Tepi Laut,117.8961460000,4.2432700000
7126,Convenience_store,Tesco Stores (Malaysia) Sdn. Bhd.,103.7897500000,1.5641260000
8388,Electronics_store,Onking Chain-Store Sdn. Bhd. @ Jalan Pandan Utama,101.7545520000,3.1290750000
14818,Hotel,Taman Bian Hua Kapit Sarawak,112.9330850000,1.9951150000
6506,Convenience_store,Kedai Rakyat 1 Malaysia,110.3442200000,1.5309760000
10981,Restaurant,McDonald's @ Kuching II,111.8603430000,2.2461930000
15564,Cafe,La Roasteria Coffee,101.9364920000,2.7279950000
9319,Bank,Bank Kerjasama Rakyat Malaysia Berhad,113.0469130000,3.1889360000
6578,Convenience_store,MyNEWS.com @ Giant Sungai Petani,100.4726060000,5.6156230000
8480,Mall,Aeon Fantasy,103.8180790000,1.5067930000
865,Petrol_station,Petronas,113.0424500000,3.1846510000
14673,Hotel,Kinabalu Mountain Lodge,116.5347080000,6.0118440000
6433,Convenience_store,"7-eleven @ Taman Ungku Tun Aminah, Johor Bahru",103.6608000000,1.5200730000
4071,Petrol_station,Petron,100.3636880000,6.0948620000
14523,Hotel,Hotel Timotel,103.8343260000,2.4329670000
8920,Bank,Rhb Delta Business Ctr Miri,113.9864110000,4.3950610000
12308,Restaurant,Restaurant Cemara,103.4829870000,2.7992620000
12521,Restaurant,Santorini Cafe,100.3273790000,5.4191640000
5501,Convenience_store,"7-eleven @ Taman Shatin Baru, Ipoh",101.0746160000,4.5540090000
7355,Convenience_store,Giant Cash & Carry Sdn. Bhd.,101.9843570000,2.7024920000
13639,Hotel,Winner Hotel,116.0735490000,5.9796760000
2439,Celcom,Celcom (A Pc Shop) @ Jalan Sibu - Durin,111.9891410000,2.2203010000
10696,Restaurant,Noodle Station Kb Mall,102.2401810000,6.1167270000
5485,Convenience_store,Tai Kheng General Store (Lutong),114.0141590000,4.4444840000
12890,Hotel,Hotel Anda,102.2427010000,6.1294660000
4085,Petrol_station,Petron Jalan Aston,100.4638100000,5.3617180000
8072,Pharmacy,Guardian,103.2027600000,3.7556700000
83,Golf,Winston's Sdn Bhd,101.5780000000,3.0847800000
14635,Hotel,S2 Hotel,101.9152630000,2.6992080000
12143,Restaurant,Medan Selera Menara Condong,101.0192010000,4.0249080000
13735,Hotel,Hotel Melati Inn,115.2408120000,5.2787140000
14075,Hotel,City Villa Kuala Lumpur,101.6995740000,3.1662770000
8366,Electronics_store,Senheng IoI Mall,101.6452680000,3.0612730000
10129,Bank,Ambank Sungai Besar,100.9864150000,3.6754970000
9622,Bank,Public Bank,102.3875980000,2.8045830000
5652,Convenience_store,"7-eleven @ Taman Saujana Puri, Bukit Katil",102.3013150000,2.2339820000
13796,Hotel,"Four Seasons Resort Langkawi, Malaysia",99.8079660000,6.4464200000
13739,Hotel,Hotel Perdana,115.4064700000,4.8595410000
9368,Bank,Maybank Perbankan Islam Bandar Baru Bangi,101.7521650000,2.9596740000
13611,Hotel,Hotel Novotel 1borneo Kota Kinabalu,116.1284550000,6.0351520000
13337,Hotel,7 DAYS EXPRESS HOTEL THE BOUTIQUE HOTEL,103.1870680000,1.9221600000
7717,Pharmacy,Guardian Kompleks Bukit Jambul,100.2905830000,5.3340880000
5434,Convenience_store,"7-eleven @ Taman Bagan Ajam, Butterworth",100.3804390000,5.4354230000
6507,Convenience_store,Sweet Food Convenience Store,110.3423620000,1.4905390000
5478,Convenience_store,Back N Pack Trading,114.0133630000,4.4150250000
8649,Bank,HSBC Bank Tawau,117.8918070000,4.2448340000
829,Petrol_station,Petronas,103.7308530000,1.5228820000
5621,Convenience_store,11 Coldstorage,111.8948010000,2.3007710000
3205,Petrol_station,Shell,102.8799960000,1.9788150000
14880,Hotel,Jinhold Service Apartment,110.3683060000,1.5160530000
12467,Restaurant,Vee Cafe & Bakery,103.6510540000,1.4787330000
11442,Restaurant,Brunei Satay House II,115.7400860000,5.3454170000
11300,Restaurant,Restoran Al Bustan,101.6498520000,2.9168000000
1949,Maxis,Maxis Exclusive Partners (MEP),100.3159440000,5.3776410000
15934,Cafe,The Coffee Bean & Tea Leaf,101.6159770000,3.1482230000
10636,Restaurant,Restoran Mat Kedai Binjai,103.1426250000,5.3324520000
500,Petrol_station,Petronas Gurun,100.4765090000,5.8225070000
15817,Cafe,Kafeteria Hospital,100.6619800000,4.1854180000
4274,Petrol_station,Petron Bandar Country Homes,101.5261040000,3.3263190000
3677,Petrol_station,Shell,102.3685980000,3.0263400000
476,Petrol_station,"PETRONAS - Taman Sri Wang, Sungai Petani",100.4984990000,5.6193220000
11242,Restaurant,Muhibbah Cafe,113.0419710000,3.1711590000
1,Golf,Le Grandeur Palm Resort Johor,103.6565200000,1.6517970000
14424,Hotel,Southern Hotel,101.1012000000,3.5084270000
10780,Restaurant,JD's Fine Foods Restaurant,114.0007010000,4.4041270000
2785,Petrol_station,Shell,101.6546300000,3.2091900000
1685,Digi,Digi Sdn. Bhd.,111.5184450000,2.1314410000
5469,Convenience_store,100Yen Boulevard,114.0111310000,4.4161670000
533,Petrol_station,PETRONAS - Lutong,114.0107980000,4.4803130000
587,Petrol_station,Petronas Pekan Simpang Taiping,100.7075740000,4.8175170000
14051,Hotel,Beverly Hotel,100.7305060000,4.8649820000
13324,Hotel,Anika Inn Kluang,103.3170030000,2.0430190000
12192,Restaurant,D4 SELERA PANTAI,103.4435410000,4.6243290000
3755,Petrol_station,Shell Dungun,103.4161570000,4.7557320000
15751,Cafe,Kampung Cafe,102.8245390000,2.5015440000
679,Petrol_station,Petronas,102.5653310000,2.0446900000
14770,Hotel,Pangkor Holiday Resort,100.5614370000,4.2085920000
3904,Petrol_station,Petron,101.7594300000,3.0739100000
